"Date","Time","Open","High","Low","Close","Vol","OI"
12/17/1999,16:00,7.00,8.50,6.00,6.50,758900,0
12/24/1999,16:00,6.75,8.31,6.50,8.00,353700,0
12/31/1999,16:00,8.44,12.13,8.13,10.25,1225800,0
01/07/2000,16:00,10.50,11.69,7.66,11.38,1397300,0
01/14/2000,16:00,11.50,19.00,11.31,18.56,3387400,0
01/21/2000,16:00,18.75,18.75,15.63,18.13,1186500,0
01/28/2000,16:00,18.00,18.25,12.38,13.31,1151900,0
02/04/2000,16:00,12.94,17.06,12.50,16.88,1095100,0
02/11/2000,16:00,17.13,28.00,16.38,25.00,6126500,0
02/18/2000,16:00,24.88,40.38,21.00,36.00,4040700,0
02/25/2000,16:00,34.00,35.00,27.50,32.50,1811300,0
03/03/2000,16:00,32.50,38.13,30.38,32.00,1427900,0
03/10/2000,16:00,32.56,32.75,23.00,28.13,1416600,0
03/17/2000,16:00,26.63,27.50,16.39,21.25,1753800,0
03/24/2000,16:00,22.25,23.00,17.06,20.25,736300,0
03/31/2000,16:00,20.38,21.38,12.50,13.50,736900,0
04/07/2000,16:00,13.06,16.50,9.00,13.00,990300,0
04/14/2000,16:00,14.00,14.00,7.50,8.88,1500000,0
04/21/2000,16:00,8.81,10.13,7.38,8.88,632800,0
04/28/2000,16:00,9.00,11.81,8.50,11.81,279900,0
05/05/2000,16:00,12.88,13.19,9.50,10.44,389500,0
05/12/2000,16:00,10.50,10.50,7.73,8.75,1308600,0
05/19/2000,16:00,8.75,9.80,7.25,7.69,533600,0
05/26/2000,16:00,7.63,7.63,5.75,6.25,673200,0
06/02/2000,16:00,6.25,8.63,6.25,8.13,465100,0
06/09/2000,16:00,8.13,12.19,8.13,11.13,1424800,0
06/16/2000,16:00,11.13,12.38,9.88,10.63,635900,0
06/23/2000,16:00,10.13,14.44,10.00,13.88,1699200,0
06/30/2000,16:00,14.06,20.50,12.50,19.38,3723900,0
07/07/2000,16:00,19.50,25.75,16.63,23.56,2555900,0
07/14/2000,16:00,24.00,24.25,18.00,18.25,1891400,0
07/21/2000,16:00,18.63,23.06,18.50,22.13,1113000,0
07/28/2000,16:00,22.00,22.00,17.38,19.00,901400,0
08/04/2000,16:00,18.94,21.38,16.19,20.88,791800,0
08/11/2000,16:00,20.44,23.50,19.88,20.38,892600,0
08/18/2000,16:00,20.63,22.75,16.63,17.88,582500,0
08/25/2000,16:00,17.88,20.50,17.75,19.00,1079600,0
09/01/2000,16:00,18.75,21.22,18.25,19.50,745600,0
09/08/2000,16:00,19.94,24.13,19.56,20.50,1325500,0
09/15/2000,16:00,20.03,21.13,18.50,20.13,1371000,0
09/22/2000,16:00,20.38,20.38,15.63,19.31,1110100,0
09/29/2000,16:00,19.06,19.13,16.75,17.06,947800,0
10/06/2000,16:00,17.03,17.25,11.88,14.00,3090100,0
10/13/2000,16:00,13.63,20.44,12.75,20.31,1599700,0
10/20/2000,16:00,20.13,24.00,19.00,20.38,1201100,0
