"Date","Time","Open","High","Low","Close","Vol","OI"
11/14/1997,16:00,7.63,7.63,7.25,7.44,212600,0
11/21/1997,16:00,7.25,7.75,7.25,7.63,288500,0
11/28/1997,16:00,7.38,7.50,6.63,7.13,116500,0
12/05/1997,16:00,7.13,7.38,6.63,6.75,292800,0
12/12/1997,16:00,6.75,6.75,6.25,6.50,314700,0
12/19/1997,16:00,6.50,7.63,6.50,7.50,291500,0
12/26/1997,16:00,7.50,7.50,6.75,6.88,116500,0
01/02/1998,16:00,6.88,7.13,6.50,7.13,442100,0
01/09/1998,16:00,7.09,9.50,7.00,9.00,255900,0
01/16/1998,16:00,9.00,9.50,8.00,8.38,293500,0
01/23/1998,16:00,8.38,8.38,7.25,7.44,78900,0
01/30/1998,16:00,7.63,7.88,7.25,7.50,95400,0
02/06/1998,16:00,7.88,8.00,7.50,8.00,77100,0
02/13/1998,16:00,8.00,8.00,7.38,7.63,216600,0
02/20/1998,16:00,7.63,8.13,7.63,7.81,91700,0
02/27/1998,16:00,7.75,8.13,7.63,7.69,83800,0
03/06/1998,16:00,7.81,7.81,7.50,7.75,60900,0
03/13/1998,16:00,7.50,8.00,7.50,8.00,86200,0
03/20/1998,16:00,8.00,8.13,7.50,7.50,117800,0
03/27/1998,16:00,7.50,7.88,7.44,7.50,147500,0
04/03/1998,16:00,7.50,7.56,6.88,7.25,119400,0
04/10/1998,16:00,7.00,7.38,6.75,6.88,132800,0
04/17/1998,16:00,6.75,9.00,6.25,9.00,343400,0
04/24/1998,16:00,8.69,9.00,8.13,8.63,186200,0
05/01/1998,16:00,8.63,9.00,6.75,8.88,165500,0
05/08/1998,16:00,8.88,9.13,8.13,8.63,113900,0
05/15/1998,16:00,8.88,9.00,8.38,8.56,142400,0
05/22/1998,16:00,8.75,8.75,7.69,8.00,95100,0
05/29/1998,16:00,8.13,8.25,7.38,8.06,58000,0
06/05/1998,16:00,8.00,8.06,6.75,7.00,85600,0
06/12/1998,16:00,7.38,7.38,6.00,6.31,93300,0
06/19/1998,16:00,6.50,7.38,6.06,6.81,93700,0
06/26/1998,16:00,7.00,8.06,6.75,7.75,87100,0
07/03/1998,16:00,8.00,8.00,7.06,7.75,193700,0
07/10/1998,16:00,7.88,7.88,7.06,7.75,85400,0
07/17/1998,16:00,7.88,7.88,7.00,7.38,85500,0
07/24/1998,16:00,7.38,7.75,6.75,6.75,123100,0
07/31/1998,16:00,6.75,7.25,6.50,7.00,38600,0
08/07/1998,16:00,7.25,7.25,6.00,6.75,118000,0
08/14/1998,16:00,6.75,7.00,6.00,6.50,80400,0
08/21/1998,16:00,7.00,7.50,6.63,6.81,65900,0
08/28/1998,16:00,6.63,6.94,6.13,6.13,201200,0
09/04/1998,16:00,6.13,6.88,6.00,6.75,74200,0
09/11/1998,16:00,6.75,7.25,6.25,6.75,65900,0
09/18/1998,16:00,6.63,7.97,6.50,7.00,634900,0
09/25/1998,16:00,7.00,7.50,6.81,7.00,176900,0
10/02/1998,16:00,7.13,7.13,6.38,6.38,285400,0
10/09/1998,16:00,6.75,7.00,4.38,6.00,265900,0
10/16/1998,16:00,6.50,6.50,5.00,5.75,173700,0
10/23/1998,16:00,5.38,6.75,5.38,6.75,108300,0
10/30/1998,16:00,6.38,7.25,6.25,6.75,122900,0
11/06/1998,16:00,6.50,6.63,6.25,6.25,48400,0
11/13/1998,16:00,6.25,6.75,6.00,6.44,32300,0
11/20/1998,16:00,6.38,7.25,6.25,6.50,112200,0
11/27/1998,16:00,6.75,6.94,6.38,6.56,54700,0
12/04/1998,16:00,6.81,7.00,6.38,6.69,116900,0
12/11/1998,16:00,6.88,6.88,5.50,5.88,150900,0
12/18/1998,16:00,5.88,8.44,5.88,7.19,401000,0
12/25/1998,16:00,7.38,7.75,7.13,7.63,55800,0
01/01/1999,16:00,7.69,7.88,7.00,7.00,132800,0
01/08/1999,16:00,6.81,8.50,6.75,7.88,152000,0
01/15/1999,16:00,8.13,8.25,7.63,8.00,103400,0
01/22/1999,16:00,8.19,8.63,7.75,8.31,120600,0
01/29/1999,16:00,7.88,9.75,7.88,9.75,206300,0
02/05/1999,16:00,9.75,11.00,9.44,9.94,175200,0
02/12/1999,16:00,9.88,10.13,9.38,9.75,123900,0
02/19/1999,16:00,10.00,10.00,9.50,9.50,104000,0
02/26/1999,16:00,9.50,9.63,8.75,9.00,89800,0
03/05/1999,16:00,9.00,9.38,8.88,9.19,62900,0
03/12/1999,16:00,9.25,10.00,8.88,9.00,110900,0
03/19/1999,16:00,9.13,9.16,7.94,7.94,101600,0
03/26/1999,16:00,7.88,8.13,6.50,7.31,82300,0
04/02/1999,16:00,7.06,7.75,6.38,7.13,162200,0
04/09/1999,16:00,6.75,7.25,6.38,6.75,95400,0
04/16/1999,16:00,6.63,7.69,6.63,7.63,58600,0
04/23/1999,16:00,7.50,8.00,7.00,7.50,49200,0
04/30/1999,16:00,7.63,7.88,6.50,7.00,82400,0
05/07/1999,16:00,6.75,7.75,6.75,7.50,51800,0
05/14/1999,16:00,7.50,8.06,6.94,8.06,78700,0
05/21/1999,16:00,8.06,8.69,8.00,8.38,116200,0
05/28/1999,16:00,8.19,8.38,8.00,8.00,63800,0
06/04/1999,16:00,8.00,9.50,8.00,9.13,85200,0
06/11/1999,16:00,9.03,9.50,9.00,9.00,60800,0
06/18/1999,16:00,9.00,9.38,8.88,9.13,112700,0
06/25/1999,16:00,9.13,9.50,8.00,9.00,83900,0
07/02/1999,16:00,9.00,9.50,8.75,9.50,98500,0
07/09/1999,16:00,9.19,9.50,8.56,9.06,42900,0
