"Date","Time","Open","High","Low","Close","Vol","OI"
03/03/2000,16:00,81.25,162.50,81.25,162.50,1,0
03/10/2000,16:00,162.50,162.50,81.25,81.25,1,0
03/17/2000,16:00,81.25,162.50,81.25,110.50,4,0
03/24/2000,16:00,162.50,162.50,121.88,162.50,18,0
03/31/2000,16:00,121.88,121.88,121.88,121.88,14,0
04/07/2000,16:00,121.88,121.88,121.88,121.88,4,0
04/14/2000,16:00,121.88,121.88,121.88,121.88,3,0
04/21/2000,16:00,121.88,121.88,121.88,121.88,0,0
04/28/2000,16:00,121.88,121.88,121.88,121.88,0,0
05/05/2000,16:00,121.88,121.88,121.88,121.88,4,0
05/12/2000,16:00,121.88,121.88,121.88,121.88,3,0
05/19/2000,16:00,121.88,121.88,121.88,121.88,1,0
05/26/2000,16:00,121.88,121.88,121.88,121.88,0,0
06/02/2000,16:00,121.88,121.88,121.88,121.88,0,0
06/09/2000,16:00,101.59,162.50,101.59,162.50,2,0
06/16/2000,16:00,162.50,162.50,162.50,162.50,0,0
06/23/2000,16:00,162.50,162.50,101.59,101.59,5,0
06/30/2000,16:00,101.59,101.59,101.59,101.59,0,0
07/07/2000,16:00,101.59,101.59,101.53,101.59,8,0
07/14/2000,16:00,101.59,162.50,101.53,101.59,4,0
07/21/2000,16:00,101.59,162.50,101.59,101.59,9,0
07/28/2000,16:00,101.59,101.59,101.59,101.59,0,0
08/04/2000,16:00,101.59,101.59,101.59,101.59,9,0
08/11/2000,16:00,101.59,101.59,101.59,101.59,0,0
08/18/2000,16:00,101.59,101.59,101.59,101.59,0,0
08/25/2000,16:00,101.59,101.59,101.59,101.59,0,0
09/08/2000,16:00,101.59,101.59,101.59,101.59,20,0
09/22/2000,16:00,81.25,81.25,81.25,81.25,3,0
09/29/2000,16:00,81.25,81.25,81.25,81.25,2,0
10/13/2000,16:00,81.25,81.25,60.45,60.45,34,0
10/20/2000,16:00,60.45,60.45,60.45,60.45,22,0
11/17/2000,16:00,60.45,60.45,60.45,60.45,12,0
12/01/2000,16:00,60.45,60.45,40.30,40.30,60,0
12/08/2000,16:00,40.30,40.30,40.30,40.30,10,0
12/15/2000,16:00,40.30,40.30,39.00,40.30,30,0
12/22/2000,16:00,40.30,40.30,40.30,40.30,6,0
12/29/2000,16:00,40.30,40.30,40.30,40.30,1,0
01/05/2001,16:00,40.30,40.30,40.30,40.30,0,0
01/12/2001,16:00,40.30,40.30,40.30,40.30,6,0
01/19/2001,16:00,40.30,40.30,40.30,40.30,2,0
02/02/2001,16:00,40.30,40.30,40.30,40.30,4,0
02/09/2001,16:00,40.30,40.30,40.30,40.30,15,0
02/16/2001,16:00,40.30,40.30,40.30,40.30,23,0
03/02/2001,16:00,26.00,26.00,26.00,26.00,3,0
03/16/2001,16:00,26.00,26.00,26.00,26.00,7,0
04/06/2001,16:00,26.00,26.00,26.00,26.00,1,0
04/13/2001,16:00,19.50,19.50,19.50,19.50,1,0
04/20/2001,16:00,19.50,19.50,19.50,19.50,1,0
