"Date","Time","Open","High","Low","Close","Vol","OI"
03/06/2015,16:00,3.50,4.13,3.44,3.70,1383211,0
03/13/2015,16:00,3.39,3.75,3.38,3.48,738443,0
03/20/2015,16:00,3.46,3.83,3.39,3.80,591538,0
03/27/2015,16:00,3.76,4.50,3.69,4.50,1321897,0
04/03/2015,16:00,4.50,4.65,4.31,4.65,713521,0
04/10/2015,16:00,4.66,5.01,4.51,4.98,1228638,0
04/17/2015,16:00,5.11,5.65,4.77,5.08,1755519,0
04/24/2015,16:00,5.10,5.17,4.38,4.71,1100331,0
05/01/2015,16:00,4.69,4.72,4.25,4.49,521164,0
05/08/2015,16:00,4.52,4.80,4.06,4.26,915162,0
05/15/2015,16:00,4.23,4.68,3.97,4.50,848937,0
05/22/2015,16:00,4.50,4.59,4.05,4.09,604482,0
05/29/2015,16:00,4.06,4.25,3.62,4.14,497526,0
06/05/2015,16:00,4.20,4.26,3.80,3.91,648410,0
06/12/2015,16:00,3.88,4.24,3.85,4.14,604243,0
06/19/2015,16:00,4.10,4.72,3.82,4.34,667962,0
06/26/2015,16:00,4.32,4.55,4.03,4.04,596870,0
07/03/2015,16:00,4.00,4.10,3.79,3.90,246660,0
07/10/2015,16:00,3.94,4.00,3.44,3.64,494334,0
07/17/2015,16:00,3.70,4.32,3.65,4.19,166050,0
07/24/2015,16:00,4.19,4.19,3.71,3.71,253975,0
07/31/2015,16:00,3.71,3.96,3.02,3.25,493310,0
08/07/2015,16:00,3.28,4.25,3.18,4.10,1484370,0
08/14/2015,16:00,4.06,4.62,3.69,3.69,1514535,0
08/21/2015,16:00,3.76,4.15,3.75,3.96,469040,0
08/28/2015,16:00,3.77,3.90,3.29,3.80,322735,0
09/04/2015,16:00,3.84,3.87,3.45,3.50,243989,0
09/11/2015,16:00,3.55,3.69,3.34,3.68,112874,0
09/18/2015,16:00,3.78,3.95,3.31,3.83,474382,0
09/25/2015,16:00,3.84,3.85,3.32,3.33,185171,0
10/02/2015,16:00,3.32,3.49,3.15,3.49,119587,0
10/09/2015,16:00,3.50,3.70,3.41,3.55,132202,0
10/16/2015,16:00,3.58,3.63,3.32,3.32,181014,0
10/23/2015,16:00,3.31,3.41,3.02,3.27,429514,0
10/30/2015,16:00,3.21,3.33,3.19,3.25,180544,0
11/06/2015,16:00,3.30,3.94,3.23,3.68,490705,0
11/13/2015,16:00,3.65,3.77,3.46,3.58,202671,0
11/20/2015,16:00,3.61,3.79,3.49,3.74,178096,0
11/27/2015,16:00,3.77,3.89,3.77,3.82,104843,0
12/04/2015,16:00,3.85,3.98,3.79,3.88,192911,0
12/11/2015,16:00,3.87,4.08,3.71,4.05,666692,0
12/18/2015,16:00,4.00,4.50,3.89,4.07,345172,0
12/25/2015,16:00,4.08,4.16,3.85,3.99,195675,0
01/01/2016,16:00,3.99,4.24,3.99,4.23,221849,0
01/08/2016,16:00,4.15,4.28,4.00,4.17,429791,0
01/15/2016,16:00,4.23,4.50,3.80,3.81,1277551,0
01/22/2016,16:00,3.86,4.20,3.49,4.10,633353,0
01/29/2016,16:00,4.10,4.18,3.83,4.05,568394,0
02/05/2016,16:00,4.03,4.06,3.85,3.91,270256,0
02/12/2016,16:00,3.84,4.08,3.77,4.06,532968,0
02/19/2016,16:00,4.08,4.15,4.00,4.10,291238,0
02/26/2016,16:00,4.10,4.15,4.01,4.07,446190,0
03/04/2016,16:00,4.07,4.14,3.51,3.66,626268,0
03/11/2016,16:00,3.69,3.96,3.63,3.85,750514,0
03/18/2016,16:00,3.87,4.00,3.23,3.26,599936,0
03/25/2016,16:00,3.27,3.50,2.93,3.17,462728,0
04/01/2016,16:00,3.17,3.27,3.00,3.19,319297,0
04/08/2016,16:00,3.12,3.44,3.05,3.34,297885,0
04/15/2016,16:00,3.36,3.77,3.22,3.73,344573,0
04/22/2016,16:00,3.73,3.77,3.17,3.47,462649,0
04/29/2016,16:00,3.42,3.54,3.14,3.15,270173,0
05/06/2016,16:00,3.16,3.48,3.14,3.19,458779,0
05/13/2016,16:00,3.23,3.47,3.16,3.40,223540,0
05/20/2016,16:00,3.38,3.56,3.33,3.54,270663,0
05/27/2016,16:00,3.57,4.10,3.54,4.05,444620,0
06/03/2016,16:00,4.05,4.05,3.66,3.95,382080,0
06/10/2016,16:00,3.97,4.25,3.91,4.11,816549,0
06/17/2016,16:00,4.10,4.31,3.85,4.18,1035364,0
06/24/2016,16:00,4.21,4.34,3.86,4.17,4014131,0
07/01/2016,16:00,4.12,4.17,3.82,3.92,669878,0
07/08/2016,16:00,3.93,4.16,3.87,4.05,617057,0
07/15/2016,16:00,4.09,4.31,4.01,4.12,596527,0
07/22/2016,16:00,4.14,4.26,4.06,4.11,289422,0
07/29/2016,16:00,4.11,4.35,4.03,4.35,405644,0
08/05/2016,16:00,4.37,4.46,4.15,4.19,396119,0
